,First_ans_time,First_acc_ans_time,Answers,Q_id,Q_create_time,View_count,Answer_count,Comment_count,Score,Accepted_Answer_id
1025,,,[],64973073,2020-11-23 17:15:08,10,0,0,0,
1026,,,[],54455046,2019-01-31 07:03:19,167,0,6,1,
1027,,,[],54257503,2019-01-18 16:02:15,77,0,3,0,
1028,,,[],62386631,2020-06-15 10:47:14,1300,2,0,0,62386694.0
1029,,,[],59478647,2019-12-25 13:02:22,31,0,0,0,
1030,,,[],62123319,2020-05-31 22:35:38,48,0,0,0,
1031,,,[],62117707,2020-05-31 14:30:36,396,1,0,-2,62118437.0
1032,,,[],58763589,2019-11-08 09:15:25,1574,1,2,2,58763891.0
1033,,,[],64301566,2020-10-11 07:22:52,42,1,2,2,64303280.0
1034,,,[],61612867,2020-05-05 12:12:26,13,0,0,0,
1035,,,[],59246416,2019-12-09 10:00:15,2065,1,1,1,59246620.0
1036,,,[],62994957,2020-07-20 12:02:25,36,0,0,0,
1037,,,[],59484501,2019-12-26 06:13:10,345,2,0,0,59508367.0
1038,,,[],62833204,2020-07-10 11:20:21,51,1,0,4,62833520.0
1039,,,[],60671530,2020-03-13 13:38:11,330,1,3,0,60672873.0
1040,,,[],62708433,2020-07-03 04:15:10,136,0,0,0,
1041,,,[],62143162,2020-06-02 00:52:51,195,1,0,1,
1042,,,[],62574264,2020-06-25 11:28:28,46,2,2,0,
1043,,,[],54479472,2019-02-01 12:23:56,95,1,0,0,
1044,,,[],58020333,2019-09-20 00:34:40,31,0,0,1,
1045,,,[],57119171,2019-07-19 20:18:08,712,0,6,10,
1046,,,[],61256834,2020-04-16 17:56:30,186,2,0,0,
1047,,,[],58525908,2019-10-23 15:06:20,49,1,3,1,58530460.0
1048,,,[],48419626,2018-01-24 10:03:24,6244,2,1,2,
1049,,,[],64895665,2020-11-18 15:00:29,25,1,0,0,64899120.0
1050,,,[],61435747,2020-04-26 04:18:16,67,1,0,1,61444785.0
1051,,,[],60938152,2020-03-30 19:32:34,50,0,0,0,
1052,,,[],56604954,2019-06-14 20:49:32,190,1,0,0,56606413.0
1053,,,[],64631086,2020-11-01 10:56:06,65,1,1,0,64632356.0
1054,,,[],63924567,2020-09-16 16:44:47,114,1,0,1,63939998.0
1055,,,[],48709805,2018-02-09 16:08:43,43,1,0,0,
1056,,,[],62741865,2020-07-05 14:17:32,60,1,0,-1,
1057,,,[],63218710,2020-08-02 16:55:49,310,1,1,0,63238112.0
1058,,,[],64080130,2020-09-26 16:38:11,285,2,0,0,64081743.0
1059,,,[],53375422,2018-11-19 13:13:17,1025,0,2,32,
1060,,,[],59971324,2020-01-29 16:18:23,1063,1,1,1,59988692.0
1061,,,[],61835516,2020-05-16 10:44:16,65,0,1,0,
1062,,,[],59144424,2019-12-02 18:04:11,145,1,2,0,
1063,,,[],57362103,2019-08-05 15:53:50,287,1,1,0,
1064,,,[],62110234,2020-05-31 00:30:14,80,1,8,1,
1065,,,[],65155021,2020-12-05 08:14:09,22,0,4,0,
1066,,,[],64405165,2020-10-17 17:11:00,447,1,1,2,
1067,,,[],60232334,2020-02-14 19:19:06,220,1,0,0,60232744.0
1068,,,[],63860122,2020-09-12 12:05:01,21,0,0,0,
1069,,,[],57605217,2019-08-22 08:33:52,612,0,1,2,
1070,,,[],57775702,2019-09-03 16:37:45,169,0,0,2,
1071,,,[],63369555,2020-08-12 03:58:17,104,1,6,0,
1072,,,[],62529729,2020-06-23 07:42:14,20,1,0,0,
1073,,,[],60519646,2020-03-04 05:34:23,36,1,1,-4,
1074,,,[],60760241,2020-03-19 15:26:06,475,0,2,0,
1075,,,[],43989310,2017-05-15 21:48:04,16785,2,0,12,44021217.0
1076,,,[],58315024,2019-10-10 03:26:38,81,1,1,0,
1077,,,[],63544629,2020-08-23 07:52:33,25,0,0,1,
1078,,,[],61199442,2020-04-14 01:39:52,18,0,4,1,
1079,,,[],60854883,2020-03-25 18:12:38,219,1,0,0,60861761.0
1080,,,[],60187634,2020-02-12 11:46:55,56,1,1,1,
1081,,,[],64903759,2020-11-19 00:55:02,34,1,4,0,64904732.0
1082,,,[],60700820,2020-03-16 05:38:12,632,1,1,0,60720262.0
1083,,,[],64105840,2020-09-28 16:12:21,65,0,2,0,
1084,,,[],56069685,2019-05-10 01:49:25,178,1,3,5,
1085,,,[],62925418,2020-07-15 23:56:48,45,1,2,1,
1086,,,[],65070869,2020-11-30 09:22:03,24,0,0,0,
1087,,,[],64264678,2020-10-08 14:27:19,27,1,0,0,64266855.0
1088,,,[],60861326,2020-03-26 05:08:38,82,0,0,0,
1089,,,[],61249089,2020-04-16 11:27:29,60,0,0,0,
1090,,,[],56795995,2019-06-27 17:24:53,969,1,1,1,
1091,,,[],61206157,2020-04-14 11:01:12,32,1,0,0,61206490.0
1092,,,[],63648380,2020-08-29 14:57:10,146,1,0,0,
1093,,,[],62892891,2020-07-14 10:15:19,32,1,0,1,
1094,,,[],54274716,2019-01-20 08:22:51,5288,1,2,1,
1095,,,[],54872876,2019-02-25 18:52:06,3017,2,0,1,58641644.0
1096,,,[],62341906,2020-06-12 10:02:38,240,1,0,2,62343900.0
1097,,,[],64358283,2020-10-14 17:08:03,401,1,0,2,
1098,,,[],64943891,2020-11-21 14:00:39,34,1,1,1,
1099,,,[],61954209,2020-05-22 11:41:02,469,1,0,2,
1100,,,[],57774456,2019-09-03 15:09:42,16,1,0,0,
1101,,,[],62258765,2020-06-08 09:17:29,203,1,0,0,62260368.0
1102,,,[],58150186,2019-09-28 20:48:21,2192,1,2,5,
1103,,,[],53697522,2018-12-09 22:56:37,239,1,0,1,54644868.0
1104,,,[],59120553,2019-11-30 21:47:58,302,2,0,0,
1105,,,[],52217422,2018-09-07 07:26:22,134,1,3,0,52217824.0
1106,,,[],58084535,2019-09-24 16:23:03,627,1,6,2,58085296.0
1107,,,[],54734286,2019-02-17 14:36:06,1417,1,2,0,
1108,,,[],62796445,2020-07-08 13:54:51,57,1,1,-1,62799032.0
1109,,,[],64192810,2020-10-04 09:02:50,180,1,0,2,
1110,,,[],56051180,2019-05-09 01:59:56,190,0,1,1,
1111,,,[],55083840,2019-03-10 02:12:26,2267,3,0,0,
1112,,,[],63969683,2020-09-19 14:10:24,54,1,0,2,63969814.0
1113,,,[],57993939,2019-09-18 13:29:37,993,0,5,0,
1114,,,[],52526082,2018-09-26 21:11:36,4115,1,0,4,52530491.0
1115,,,[],63294409,2020-08-07 02:40:06,50,0,2,2,
1116,,,[],63209841,2020-08-01 20:37:16,34,0,1,0,
1117,,,[],56408603,2019-06-01 16:43:50,904,1,2,2,57013412.0
1118,,,[],56526698,2019-06-10 12:44:56,554,2,1,2,
1119,,,[],62471195,2020-06-19 13:19:35,392,1,2,0,62472122.0
1120,,,[],53768796,2018-12-13 19:26:46,1865,1,0,3,53768980.0
1121,,,[],62890845,2020-07-14 08:17:17,44,0,0,0,
1122,,,[],59651785,2020-01-08 18:26:28,31,0,0,0,
1123,,,[],64142033,2020-09-30 16:39:04,123,1,0,1,64142140.0
1124,,,[],63337117,2020-08-10 09:00:34,75,1,0,-1,63337597.0
1125,,,[],51858067,2018-08-15 11:44:01,14519,3,0,9,51859020.0
1126,,,[],65020062,2020-11-26 10:21:45,20,1,0,0,
1127,,,[],58558951,2019-10-25 12:55:43,559,1,4,1,
1128,,,[],61406927,2020-04-24 11:06:06,66,0,0,0,
1129,,,[],65036814,2020-11-27 11:44:32,15,1,0,0,65038372.0
1130,,,[],55749202,2019-04-18 15:24:45,768,1,0,0,55750720.0
1131,,,[],64002602,2020-09-22 03:17:42,19,0,0,0,
1132,,,[],65058175,2020-11-29 08:13:00,24,0,0,0,
1133,,,[],63971920,2020-09-19 18:13:05,241,2,0,-1,
1134,,,[],61116433,2020-04-09 07:57:18,121,1,2,1,
1135,,,[],57511784,2019-08-15 15:07:35,106,0,3,0,
1136,,,[],59858824,2020-01-22 11:33:22,197,2,0,1,
1137,,,[],62407647,2020-06-16 11:43:11,21,1,0,0,
1138,,,[],61199034,2020-04-14 00:44:58,144,1,0,1,61299615.0
1139,,,[],59908433,2020-01-25 10:38:38,132,1,0,2,59908533.0
1140,,,[],64384150,2020-10-16 06:44:17,36,0,2,2,
1141,,,[],58794019,2019-11-10 23:50:32,271,1,11,3,
1142,,,[],47165079,2017-11-07 18:31:47,948,1,4,1,
1143,,,[],54219691,2019-01-16 14:53:33,210,1,0,0,
1144,,,[],61011962,2020-04-03 12:30:22,56,1,0,2,61012173.0
1145,,,[],62529577,2020-06-23 07:33:05,65,0,3,0,
1146,,,[],53389417,2018-11-20 08:59:12,2742,1,0,4,53389447.0
1147,,,[],54818515,2019-02-22 00:58:20,147,1,0,0,54835922.0
1148,,,[],63865260,2020-09-12 21:53:50,34,1,0,1,
1149,,,[],58612401,2019-10-29 17:14:53,1698,1,0,2,58613032.0
1150,,,[],58276400,2019-10-07 20:01:53,344,1,0,1,
1151,,,[],49338649,2018-03-17 15:37:45,528,1,0,2,
1152,,,[],58174044,2019-09-30 19:21:23,145,1,1,0,
1153,,,[],61314726,2020-04-20 03:33:44,26,0,1,0,
1154,,,[],64971976,2020-11-23 16:07:42,41,1,1,0,64972192.0
1155,,,[],48482787,2018-01-28 03:07:31,28722,3,1,34,
1156,,,[],55112345,2019-03-12 00:26:46,503,0,2,1,
1157,,,[],62102117,2020-05-30 12:00:16,55,0,0,1,
1158,,,[],61052860,2020-04-06 04:12:54,106,1,1,1,
1159,,,[],60853680,2020-03-25 17:00:10,126,1,2,0,
1160,,,[],60780247,2020-03-20 19:07:12,51,0,0,0,
1161,,,[],53467011,2018-11-25 11:33:35,7890,1,2,4,53467161.0
1162,,,[],61708442,2020-05-10 07:13:03,166,1,2,4,
1163,,,[],59560043,2020-01-02 07:57:52,5463,2,1,4,
1164,,,[],52233578,2018-09-08 08:44:58,385,0,0,2,
1165,,,[],60908462,2020-03-28 23:48:40,36,1,0,1,60908498.0
1166,,,[],63167919,2020-07-30 07:07:50,32,1,4,-1,63178867.0
1167,,,[],57628457,2019-08-23 14:40:21,1276,1,0,1,57628825.0
1168,,,[],48729473,2018-02-11 07:50:21,180,1,0,0,48742794.0
1169,,,[],63982526,2020-09-20 18:50:05,57,0,3,3,
1170,,,[],54374935,2019-01-26 01:39:47,46328,5,1,13,
1171,,,[],55020098,2019-03-06 09:52:47,115,0,3,0,
1172,,,[],54112169,2019-01-09 14:18:05,111,1,0,1,
1173,,,[],63681985,2020-09-01 05:42:18,39,2,0,1,63682171.0
1174,,,[],64966436,2020-11-23 10:16:57,46,0,3,0,
1175,,,[],52205412,2018-09-06 13:40:16,6105,1,0,11,55998835.0
1176,,,[],60769118,2020-03-20 05:43:31,131,1,0,1,
1177,,,[],49816503,2018-04-13 11:59:45,927,1,0,1,
1178,,,[],63108616,2020-07-27 04:14:29,96,1,0,0,
1179,,,[],54753720,2019-02-18 18:59:25,1097,1,0,1,
1180,,,[],61455950,2020-04-27 09:44:47,175,1,0,-1,61456454.0
1181,,,[],55140180,2019-03-13 10:54:55,372,1,1,1,
1182,,,[],62822535,2020-07-09 19:44:18,63,1,0,0,
1183,,,[],60248465,2020-02-16 12:30:22,32,0,0,0,
1184,,,[],51628607,2018-08-01 08:24:51,4756,2,0,7,51630378.0
1185,,,[],60016597,2020-02-01 11:54:04,32,1,2,0,60035820.0
1186,,,[],64672743,2020-11-04 00:35:33,16,0,1,1,
1187,,,[],58666904,2019-11-01 23:19:06,1569,2,7,10,58668693.0
1188,,,[],63922544,2020-09-16 14:45:16,34,0,7,0,
1189,,,[],53953460,2018-12-28 03:49:04,12991,3,0,12,53953537.0
1190,,,[],46170814,2017-09-12 07:49:51,5556,2,2,4,47353827.0
1191,,,[],64382934,2020-10-16 04:30:29,67,1,1,0,64383104.0
1192,,,[],63721952,2020-09-03 10:41:52,249,0,0,0,
1193,,,[],64925428,2020-11-20 07:30:33,29,1,1,0,64925533.0
1194,,,[],47645271,2017-12-05 02:44:08,2415,1,0,2,47645659.0
1195,,,[],44631628,2017-06-19 13:14:49,1813,1,0,1,44637051.0
1196,,,[],63403181,2020-08-13 21:04:17,112,1,1,0,63409068.0
1197,,,[],51577282,2018-07-29 04:43:40,12844,1,0,10,51660641.0
1198,,,[],60738974,2020-03-18 11:50:04,47,0,0,0,
1199,,,[],60911995,2020-03-29 08:55:28,389,0,0,1,
1200,,,[],58547160,2019-10-24 18:24:03,265,0,0,1,
1201,,,[],50965291,2018-06-21 09:38:42,1297,1,6,1,
1202,,,[],61260945,2020-04-16 22:14:57,47,1,0,0,
1203,,,[],51700729,2018-08-06 04:49:46,6394,1,0,10,51700934.0
1204,,,[],60458029,2020-02-28 19:21:29,64,2,0,0,61165122.0
1205,,,[],53732300,2018-12-11 21:02:53,2728,2,0,4,53742961.0
1206,,,[],58742766,2019-11-07 05:58:33,694,1,0,3,58753797.0
1207,,,[],55563322,2019-04-07 20:21:24,225,1,0,2,55564523.0
1208,,,[],57296738,2019-07-31 18:14:36,72,2,10,0,
1209,,,[],62646706,2020-06-29 21:09:04,46,0,7,0,
1210,,,[],58892179,2019-11-16 15:20:46,323,1,3,1,
1211,,,[],58251453,2019-10-05 19:04:00,283,1,0,0,58251737.0
1212,,,[],60114690,2020-02-07 13:42:47,181,0,5,3,
1213,,,[],63065497,2020-07-24 01:36:17,52,1,0,2,63066467.0
1214,,,[],64277224,2020-10-09 09:22:18,70,1,0,1,64313529.0
1215,,,[],59701981,2020-01-12 07:56:33,6759,1,0,3,59703711.0
1216,,,[],62547020,2020-06-24 03:14:00,140,0,6,0,
1217,,,[],51876482,2018-08-16 11:55:22,300,1,0,3,
1218,,,[],59344751,2019-12-15 14:16:10,206,1,0,2,
1219,,,[],55323930,2019-03-24 12:45:37,2013,0,0,7,
1220,,,[],62556393,2020-06-24 13:35:50,77,0,4,1,
1221,,,[],62886422,2020-07-14 00:43:26,27,0,0,0,
1222,,,[],64281686,2020-10-09 14:07:46,83,0,3,2,
1223,,,[],64592818,2020-10-29 14:09:09,11,1,1,1,64593132.0
1224,,,[],64518058,2020-10-24 21:13:55,37,0,0,0,
1225,,,[],59011525,2019-11-23 19:43:29,57,0,3,1,
1226,,,[],45693586,2017-08-15 13:12:40,2018,1,0,3,45695712.0
1227,,,[],59180955,2019-12-04 16:48:13,30,2,0,0,
1228,,,[],62585304,2020-06-25 22:33:31,245,1,0,0,
1229,,,[],64841988,2020-11-15 07:09:48,35,0,0,0,
1230,,,[],58585405,2019-10-28 03:17:11,32,1,0,0,
1231,,,[],59595270,2020-01-04 22:09:28,48,1,0,0,59595388.0
1232,,,[],61409366,2020-04-24 13:20:04,118,0,2,0,
1233,,,[],59882845,2020-01-23 16:13:55,527,0,0,1,
1234,,,[],62217769,2020-06-05 14:33:02,10,0,0,0,
1235,,,[],54155969,2019-01-12 01:18:43,2154,2,2,2,54156777.0
1236,,,[],65006997,2020-11-25 14:47:47,14,0,3,0,
1237,,,[],62591128,2020-06-26 08:43:02,20,0,0,0,
1238,,,[],62684685,2020-07-01 20:14:34,24,0,0,0,
1239,,,[],56348615,2019-05-28 19:05:20,136,0,1,1,
1240,,,[],56955932,2019-07-09 15:26:07,52,1,2,0,
1241,,,[],51731220,2018-08-07 16:11:34,207,0,5,0,
1242,,,[],49937990,2018-04-20 09:06:19,91,1,0,0,
1243,,,[],60094580,2020-02-06 12:03:18,146,0,0,0,
1244,,,[],56955037,2019-07-09 14:38:57,349,3,1,-2,56959489.0
1245,,,[],60847083,2020-03-25 10:38:00,2669,2,0,2,60847084.0
1246,,,[],57378143,2019-08-06 14:17:03,928,1,4,1,
1247,,,[],58588347,2019-10-28 09:20:59,759,1,0,0,58594654.0
1248,,,[],63400559,2020-08-13 17:44:16,57,1,0,4,63400800.0
1249,,,[],52738146,2018-10-10 10:29:14,345,1,0,1,52744932.0
1250,,,[],58097924,2019-09-25 12:03:18,1191,1,1,0,58098215.0
1251,,,[],56022497,2019-05-07 12:18:26,167,1,1,1,56022918.0
1252,,,[],58253003,2019-10-05 23:07:17,77,1,0,2,
1253,,,[],64336279,2020-10-13 13:37:39,123,0,1,0,
1254,,,[],56871848,2019-07-03 14:00:03,70,2,3,2,
1255,,,[],62642393,2020-06-29 16:17:43,75,0,1,0,
1256,,,[],62381178,2020-06-15 04:05:41,27,0,0,0,
1257,,,[],50176137,2018-05-04 13:29:29,214,0,0,2,
1258,,,[],47799803,2017-12-13 18:23:37,1305,1,0,6,47815473.0
1259,,,[],62807241,2020-07-09 04:04:46,80,0,1,1,
1260,,,[],62686706,2020-07-01 23:22:56,53,0,1,0,
1261,,,[],52889973,2018-10-19 09:52:28,294,0,0,1,
1262,,,[],63272687,2020-08-05 19:59:56,132,2,4,0,63272769.0
1263,,,[],53222326,2018-11-09 08:41:09,253,0,1,2,
1264,,,[],55461192,2019-04-01 18:11:22,133,1,1,0,
1265,,,[],63661337,2020-08-30 19:28:12,169,1,0,1,63784507.0
1266,,,[],64937720,2020-11-20 22:23:39,21,0,3,1,
1267,,,[],59744467,2020-01-15 02:38:07,45,1,0,2,59755728.0
1268,,,[],63020336,2020-07-21 17:55:46,37,1,0,0,63023279.0
1269,,,[],58864070,2019-11-14 19:04:16,4513,3,3,8,
1270,,,[],64145666,2020-09-30 20:58:51,362,1,2,0,
1271,,,[],51703981,2018-08-06 09:00:16,2317,3,0,3,51704350.0
1272,,,[],64838939,2020-11-14 21:44:00,40,1,7,1,64838997.0
1273,,,[],63278696,2020-08-06 07:22:50,65,2,0,2,63278994.0
1274,,,[],56369748,2019-05-29 23:25:35,209,1,1,0,
1275,,,[],59308972,2019-12-12 16:30:16,71,1,0,-1,59309186.0
1276,,,[],61443972,2020-04-26 16:09:52,40,1,0,2,61444162.0
1277,,,[],62288855,2020-06-09 17:49:36,149,1,1,0,62291464.0
1278,,,[],62356695,2020-06-13 07:15:10,108,0,2,1,
1279,,,[],63269330,2020-08-05 16:15:59,29,0,0,0,
1280,,,[],63654006,2020-08-30 04:38:41,231,0,2,0,
1281,,,[],62558539,2020-06-24 15:24:41,61,0,0,0,
1282,,,[],51746824,2018-08-08 12:30:26,210,0,2,1,
1283,,,[],62992571,2020-07-20 09:35:27,32,0,0,0,
1284,,,[],60799960,2020-03-22 13:34:21,51,0,2,0,
1285,,,[],62197448,2020-06-04 14:42:23,44,0,1,0,
1286,,,[],43818246,2017-05-06 08:15:36,2140,1,1,7,
1287,,,[],59497356,2019-12-27 07:18:26,27,0,0,1,
1288,,,[],63647547,2020-08-29 13:35:19,118,1,0,3,63648897.0
1289,,,[],60817390,2020-03-23 16:14:17,898,1,4,1,60817949.0
1290,,,[],60136106,2020-02-09 11:30:31,1033,2,3,2,60143103.0
1291,,,[],64555178,2020-10-27 13:10:08,27,1,0,0,64556106.0
1292,,,[],53280967,2018-11-13 12:24:49,4841,1,0,4,53293991.0
1293,,,[],61196741,2020-04-13 21:04:27,334,0,1,2,
1294,,,[],55145561,2019-03-13 15:28:14,473,1,0,2,55149434.0
1295,,,[],56774582,2019-06-26 13:57:14,3229,2,0,0,
1296,,,[],64300830,2020-10-11 05:16:47,127,2,0,0,64301060.0
1297,,,[],57161524,2019-07-23 10:00:29,1118,2,0,2,57161746.0
1298,,,[],56362508,2019-05-29 14:07:08,456,2,0,1,
1299,,,[],55980579,2019-05-04 07:47:52,599,2,2,0,
1300,,,[],55854072,2019-04-25 16:43:20,444,0,2,0,
1301,,,[],64543513,2020-10-26 19:08:54,51,0,2,0,
1302,,,[],60477934,2020-03-01 17:41:48,38,0,0,0,
1303,,,[],54853225,2019-02-24 15:06:24,76,1,14,0,54854647.0
1304,,,[],61088837,2020-04-07 20:26:52,665,2,3,-1,61216822.0
1305,,,[],49036993,2018-02-28 19:17:20,40978,4,3,33,49103921.0
1306,,,[],61211685,2020-04-14 15:42:18,1335,1,0,3,
1307,,,[],44576035,2017-06-15 20:01:24,1228,1,0,1,44623664.0
1308,,,[],62204109,2020-06-04 21:04:29,259,1,3,2,62211043.0
1309,,,[],64320883,2020-10-12 15:34:19,187,1,0,0,
1310,,,[],63026854,2020-07-22 04:25:03,86,0,6,3,
1311,,,[],54518808,2019-02-04 14:57:12,969,1,0,3,54519026.0
1312,,,[],56789038,2019-06-27 10:28:09,3768,1,0,0,56789564.0
1313,,,[],58309965,2019-10-09 18:12:08,147,0,2,2,
1314,,,[],64298658,2020-10-10 21:54:10,21,0,0,0,
1315,,,[],53605810,2018-12-04 04:42:15,48,0,4,0,
1316,,,[],56359579,2019-05-29 11:29:41,362,1,0,2,
1317,,,[],61046471,2020-04-05 17:17:44,182,1,3,1,61047951.0
1318,,,[],60841161,2020-03-25 00:05:34,851,1,4,0,60841981.0
1319,,,[],50842356,2018-06-13 16:44:42,272,0,4,0,
1320,,,[],59412655,2019-12-19 15:25:59,209,0,0,2,
1321,,,[],48001598,2017-12-28 04:31:41,71050,2,0,115,48009142.0
1322,,,[],64771656,2020-11-10 15:17:58,37,1,0,1,64771709.0
1323,,,[],63343933,2020-08-10 16:12:34,33,1,1,0,63344120.0
1324,,,[],60476943,2020-03-01 16:00:27,934,1,8,3,60621952.0
1325,,,[],62996930,2020-07-20 13:53:51,138,0,0,0,
1326,,,[],64956466,2020-11-22 16:15:36,22,1,0,1,64958198.0
1327,,,[],58926054,2019-11-19 03:09:24,8525,2,0,6,58926343.0
1328,,,[],60698422,2020-03-15 22:44:43,81,1,1,0,
1329,,,[],60243099,2020-02-15 21:01:26,643,1,0,3,60244493.0
1330,,,[],60221715,2020-02-14 07:23:02,1301,1,1,2,
1331,,,[],62102840,2020-05-30 13:04:22,64,1,0,2,
1332,,,[],59366048,2019-12-17 00:30:07,82,1,5,-1,
1333,,,[],61786172,2020-05-13 22:44:12,74,2,0,0,61786385.0
1334,,,[],61764512,2020-05-13 00:52:21,133,1,0,1,61764919.0
1335,,,[],54935503,2019-02-28 22:49:29,369,1,3,3,54942587.0
1336,,,[],54174054,2019-01-13 23:06:08,3620,2,3,2,
1337,,,[],62439300,2020-06-17 22:21:45,24,1,0,0,
1338,,,[],59592682,2020-01-04 16:33:12,665,2,0,1,59593902.0
1339,,,[],60747625,2020-03-18 21:18:50,115,0,0,3,
1340,,,[],53673575,2018-12-07 16:38:12,1345,1,0,1,53673897.0
1341,,,[],60237455,2020-02-15 09:29:10,1216,1,1,0,60242715.0
1342,,,[],54636288,2019-02-11 17:47:46,845,1,0,1,54636574.0
1343,,,[],54218604,2019-01-16 13:53:55,7419,1,0,3,54220930.0
1344,,,[],53156298,2018-11-05 14:24:57,5337,2,0,8,
1345,,,[],59245714,2019-12-09 09:15:44,218,1,5,1,59308463.0
1346,,,[],61989936,2020-05-24 17:43:49,55,0,7,0,
1347,,,[],54738045,2019-02-17 21:52:40,973,1,0,5,54741467.0
1348,,,[],44357055,2017-06-04 17:45:32,5642,2,0,2,44357552.0
1349,,,[],47563398,2017-11-29 23:10:19,3476,1,1,0,
1350,,,[],58138758,2019-09-27 16:59:28,83,1,3,-1,
1351,,,[],53858126,2018-12-19 19:39:31,80,0,2,1,
1352,,,[],57913825,2019-09-12 20:05:57,1081,2,2,2,57915262.0
1353,,,[],60822587,2020-03-23 22:46:19,143,1,2,3,60824969.0
1354,,,[],61353171,2020-04-21 21:01:01,224,1,0,1,61354347.0
1355,,,[],50710493,2018-06-05 23:56:23,2774,1,0,4,50710551.0
1356,,,[],53942331,2018-12-27 09:00:58,810,0,4,0,
1357,,,[],63467616,2020-08-18 11:25:19,41,1,0,2,
1358,,,[],62782688,2020-07-07 19:37:38,163,0,3,0,
1359,,,[],61359162,2020-04-22 07:06:35,830,0,5,0,
1360,,,[],60503691,2020-03-03 09:09:50,18,0,0,0,
1361,,,[],61816151,2020-05-15 09:35:44,73,1,2,2,
1362,,,[],56247851,2019-05-22 00:28:47,545,0,1,2,
1363,,,[],56760023,2019-06-25 18:26:11,1281,3,0,2,56819540.0
1364,,,[],59209086,2019-12-06 07:58:13,2696,1,0,4,59219379.0
1365,,,[],57668368,2019-08-27 05:51:31,2100,1,0,1,57668669.0
1366,,,[],55756059,2019-04-19 03:02:00,82,0,0,1,
1367,,,[],59320800,2019-12-13 10:38:18,165,1,3,0,
1368,,,[],57516027,2019-08-15 20:43:35,3548,1,5,5,57521524.0
1369,,,[],62065848,2020-05-28 13:24:22,28,1,0,0,62073275.0
1370,,,[],59288733,2019-12-11 15:08:04,110,1,1,1,59289910.0
1371,,,[],46278124,2017-09-18 11:24:30,1709,2,0,4,46291089.0
1372,,,[],53732209,2018-12-11 20:54:55,1301,2,2,0,53741386.0
1373,,,[],60906682,2020-03-28 20:33:42,51,0,3,0,
1374,,,[],53571621,2018-12-01 14:09:57,686,1,0,1,53571764.0
1375,,,[],60117911,2020-02-07 16:59:16,39,1,0,0,
1376,,,[],62875960,2020-07-13 12:33:20,42,1,0,0,62876135.0
1377,,,[],51895123,2018-08-17 12:07:56,2240,0,3,4,
1378,,,[],51605893,2018-07-31 05:18:23,4632,2,1,5,51606286.0
1379,,,[],56836405,2019-07-01 13:16:18,66,0,1,1,
1380,,,[],47275395,2017-11-13 23:46:35,3193,2,7,19,47475681.0
1381,,,[],60160826,2020-02-11 01:39:54,127,1,0,2,60162186.0
1382,,,[],61546036,2020-05-01 15:58:06,66,1,0,1,
1383,,,[],60421475,2020-02-26 19:47:52,308,0,8,21,
1384,,,[],59668764,2020-01-09 16:55:04,351,0,2,0,
1385,,,[],64629702,2020-11-01 07:45:59,104,1,0,1,64629989.0
1386,,,[],61970972,2020-05-23 10:57:28,48,1,2,0,61971148.0
1387,,,[],61514670,2020-04-30 01:57:50,50,2,0,2,61515692.0
1388,,,[],55920015,2019-04-30 11:33:40,2128,1,2,2,55920429.0
1389,,,[],48577014,2018-02-02 06:37:59,1431,2,2,5,48577830.0
1390,,,[],59149275,2019-12-03 02:13:46,997,1,0,1,
1391,,,[],59182363,2019-12-04 18:12:08,207,2,0,2,
1392,,,[],55663375,2019-04-13 08:09:27,520,2,0,2,55664538.0
1393,,,[],63725858,2020-09-03 14:34:21,102,1,0,1,
1394,,,[],46438877,2017-09-27 03:09:10,456,1,4,1,46465976.0
1395,,,[],53769636,2018-12-13 20:32:07,27,0,6,0,
1396,,,[],53302713,2018-11-14 14:39:06,3245,1,0,2,53303083.0
1397,,,[],53639839,2018-12-05 19:57:12,1521,1,1,3,53640315.0
1398,,,[],58060620,2019-09-23 10:41:01,146,1,7,1,
1399,,,[],62305941,2020-06-10 14:22:24,42,1,0,0,62308475.0
1400,,,[],57189532,2019-07-24 18:54:40,46,1,0,3,57189588.0
1401,,,[],63533237,2020-08-22 06:28:47,200,2,1,0,63533320.0
1402,,,[],52127723,2018-09-01 11:37:04,1091,1,0,7,
1403,,,[],58382401,2019-10-14 18:40:23,561,1,1,0,58382745.0
1404,,,[],61909973,2020-05-20 09:46:24,116,1,0,1,61910320.0
1405,,,[],64610841,2020-10-30 15:00:15,61,1,2,1,64798263.0
1406,,,[],53209513,2018-11-08 14:12:34,108,0,4,1,
1407,,,[],62118012,2020-05-31 14:55:40,50,1,0,1,62118650.0
1408,,,[],64790253,2020-11-11 16:24:58,49,0,0,1,
1409,,,[],65049919,2020-11-28 13:11:50,16,1,0,0,
1410,,,[],55933305,2019-05-01 08:10:43,922,2,1,1,55935701.0
1411,,,[],60032073,2020-02-03 01:09:27,286,1,0,0,60032551.0
1412,,,[],60199088,2020-02-13 01:06:25,529,1,2,1,60218672.0
1413,,,[],60309505,2020-02-19 21:28:29,157,2,0,1,60311575.0
1414,,,[],59254184,2019-12-09 17:54:10,27,0,0,0,
1415,,,[],61351130,2020-04-21 19:00:25,853,1,0,0,
1416,,,[],64675655,2020-11-04 07:21:23,96,1,8,0,64728238.0
1417,,,[],54566209,2019-02-07 04:15:27,2331,2,0,3,54575114.0
